danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.537,0.964,9,-4.157,1,0.113,0.000599,1.14e-05,0.0564,0.712,155.017,audio_features,6efSwlK3LOlWOeKK9xlUKF,spotify:track:6efSwlK3LOlWOeKK9xlUKF,https://api.spotify.com/v1/tracks/6efSwlK3LOlWOeKK9xlUKF,https://api.spotify.com/v1/audio-analysis/6efSwlK3LOlWOeKK9xlUKF,206903,4
0.554,0.949,2,-4.928,1,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,audio_features,4UEo1b0wWrtHMC8bVqPiH8,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,https://api.spotify.com/v1/tracks/4UEo1b0wWrtHMC8bVqPiH8,https://api.spotify.com/v1/audio-analysis/4UEo1b0wWrtHMC8bVqPiH8,374453,4
0.258,0.925,0,-6.544,1,0.0931,0.00207,8.28e-06,0.0864,0.623,196.975,audio_features,3dT3OPMkRei9JQN66sWnPT,spotify:track:3dT3OPMkRei9JQN66sWnPT,https://api.spotify.com/v1/tracks/3dT3OPMkRei9JQN66sWnPT,https://api.spotify.com/v1/audio-analysis/3dT3OPMkRei9JQN66sWnPT,242800,4
0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,audio_features,5cZqsjVs6MevCnAkasbEOX,spotify:track:5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/tracks/5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/audio-analysis/5cZqsjVs6MevCnAkasbEOX,166707,4
0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893,4
0.825,0.856,1,-1.912,1,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,audio_features,1V4jC0vJ5525lEF1bFgPX2,spotify:track:1V4jC0vJ5525lEF1bFgPX2,https://api.spotify.com/v1/tracks/1V4jC0vJ5525lEF1bFgPX2,https://api.spotify.com/v1/audio-analysis/1V4jC0vJ5525lEF1bFgPX2,222133,4
0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,audio_features,2EBCVPNAG46nbgs6jXPGvv,spotify:track:2EBCVPNAG46nbgs6jXPGvv,https://api.spotify.com/v1/tracks/2EBCVPNAG46nbgs6jXPGvv,https://api.spotify.com/v1/audio-analysis/2EBCVPNAG46nbgs6jXPGvv,210627,4
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4
0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,audio_features,4Y7XAxTANhu3lmnLAzhWJW,spotify:track:4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/tracks/4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/audio-analysis/4Y7XAxTANhu3lmnLAzhWJW,236200,4
0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,audio_features,2CEgGE6aESpnmtfiZwYlbV,spotify:track:2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV,202613,4
0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4
0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,audio_features,7yO48FWUkqsrdxrwkGcnwl,spotify:track:7yO48FWUkqsrdxrwkGcnwl,https://api.spotify.com/v1/tracks/7yO48FWUkqsrdxrwkGcnwl,https://api.spotify.com/v1/audio-analysis/7yO48FWUkqsrdxrwkGcnwl,194840,4
0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2,247427,4
0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,audio_features,2dOTkLZFbpNXrhc24CnTFd,spotify:track:2dOTkLZFbpNXrhc24CnTFd,https://api.spotify.com/v1/tracks/2dOTkLZFbpNXrhc24CnTFd,https://api.spotify.com/v1/audio-analysis/2dOTkLZFbpNXrhc24CnTFd,245040,4
0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,audio_features,4cG7HUWYHBV6R6tHn1gxrl,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153,4
0.669,0.687,0,-4.753,1,0.043,0.152,1.6e-05,0.308,0.386,123.903,audio_features,3Dzso9Q2WwupEclqgxBZht,spotify:track:3Dzso9Q2WwupEclqgxBZht,https://api.spotify.com/v1/tracks/3Dzso9Q2WwupEclqgxBZht,https://api.spotify.com/v1/audio-analysis/3Dzso9Q2WwupEclqgxBZht,145161,4
0.669,0.9,8,-4.676,1,0.0278,0.00157,0.0,0.077,0.627,122.038,audio_features,0WyrV2BjeXmQjlHHdfV9nJ,spotify:track:0WyrV2BjeXmQjlHHdfV9nJ,https://api.spotify.com/v1/tracks/0WyrV2BjeXmQjlHHdfV9nJ,https://api.spotify.com/v1/audio-analysis/0WyrV2BjeXmQjlHHdfV9nJ,186267,4
0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,audio_features,1NpW5kyvO4XrNJ3rnfcNy3,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,232947,4
0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,audio_features,6rPO02ozF3bM7NnOV4h6s2,spotify:track:6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827,4
0.669,0.939,3,-3.209,1,0.161,0.192,0.0,0.295,0.53,129.014,audio_features,7rIhVsWn8W82shpRiPDrXc,spotify:track:7rIhVsWn8W82shpRiPDrXc,https://api.spotify.com/v1/tracks/7rIhVsWn8W82shpRiPDrXc,https://api.spotify.com/v1/audio-analysis/7rIhVsWn8W82shpRiPDrXc,252880,4
0.769,0.968,6,-3.679,1,0.166,0.00447,5.2e-05,0.158,0.899,125.959,audio_features,3wif59cWy7x8lPxalb1hac,spotify:track:3wif59cWy7x8lPxalb1hac,https://api.spotify.com/v1/tracks/3wif59cWy7x8lPxalb1hac,https://api.spotify.com/v1/audio-analysis/3wif59cWy7x8lPxalb1hac,170952,4
0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4
0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,audio_features,3BKD1PwArikchz2Zrlp1qi,spotify:track:3BKD1PwArikchz2Zrlp1qi,https://api.spotify.com/v1/tracks/3BKD1PwArikchz2Zrlp1qi,https://api.spotify.com/v1/audio-analysis/3BKD1PwArikchz2Zrlp1qi,140018,4
0.591,0.768,9,-7.587,1,0.132,0.011,5.26e-06,0.479,0.297,129.936,audio_features,3bjM6KcvV1MwkAm7DJQb9O,spotify:track:3bjM6KcvV1MwkAm7DJQb9O,https://api.spotify.com/v1/tracks/3bjM6KcvV1MwkAm7DJQb9O,https://api.spotify.com/v1/audio-analysis/3bjM6KcvV1MwkAm7DJQb9O,155077,3
0.641,0.676,9,-5.702,0,0.0458,0.0143,0.0201,0.407,0.495,124.173,audio_features,3jj5ZZ87UphCM0FmZzarpn,spotify:track:3jj5ZZ87UphCM0FmZzarpn,https://api.spotify.com/v1/tracks/3jj5ZZ87UphCM0FmZzarpn,https://api.spotify.com/v1/audio-analysis/3jj5ZZ87UphCM0FmZzarpn,135484,4
0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,audio_features,0ByMNEPAPpOR5H69DVrTNy,spotify:track:0ByMNEPAPpOR5H69DVrTNy,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,https://api.spotify.com/v1/audio-analysis/0ByMNEPAPpOR5H69DVrTNy,267080,4
0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,audio_features,1A8j067qyiNwQnZT0bzUpZ,spotify:track:1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/tracks/1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/audio-analysis/1A8j067qyiNwQnZT0bzUpZ,195547,4
0.768,0.863,11,-5.564,0,0.0601,0.108,9.51e-05,0.0536,0.646,121.985,audio_features,7pE04LFyt7e9Q8pHh3gVOD,spotify:track:7pE04LFyt7e9Q8pHh3gVOD,https://api.spotify.com/v1/tracks/7pE04LFyt7e9Q8pHh3gVOD,https://api.spotify.com/v1/audio-analysis/7pE04LFyt7e9Q8pHh3gVOD,128361,4
0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,audio_features,455AfCsOhhLPRc68sE01D8,spotify:track:455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,230747,4
0.704,0.903,1,-4.076,0,0.0581,0.216,0.00857,0.0879,0.423,126.041,audio_features,1vQWFjEC34DHNXrRTFjDxe,spotify:track:1vQWFjEC34DHNXrRTFjDxe,https://api.spotify.com/v1/tracks/1vQWFjEC34DHNXrRTFjDxe,https://api.spotify.com/v1/audio-analysis/1vQWFjEC34DHNXrRTFjDxe,178935,4
0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,audio_features,0C4ejWmOTMv8vuYj85mf8m,spotify:track:0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/tracks/0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/audio-analysis/0C4ejWmOTMv8vuYj85mf8m,243533,4
0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,289133,4
0.591,0.96,7,-4.787,0,0.0408,0.0499,0.00337,0.0935,0.68,147.895,audio_features,5Bd9Efb1nMI2vJU91gVRKI,spotify:track:5Bd9Efb1nMI2vJU91gVRKI,https://api.spotify.com/v1/tracks/5Bd9Efb1nMI2vJU91gVRKI,https://api.spotify.com/v1/audio-analysis/5Bd9Efb1nMI2vJU91gVRKI,122432,4
0.752,0.784,11,-3.957,0,0.0654,0.076,0.00306,0.213,0.409,139.971,audio_features,3h7xA3ooMcxO6QDesmOcQ1,spotify:track:3h7xA3ooMcxO6QDesmOcQ1,https://api.spotify.com/v1/tracks/3h7xA3ooMcxO6QDesmOcQ1,https://api.spotify.com/v1/audio-analysis/3h7xA3ooMcxO6QDesmOcQ1,139723,4
0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,audio_features,127uq83uGFapbddqiMUKky,spotify:track:127uq83uGFapbddqiMUKky,https://api.spotify.com/v1/tracks/127uq83uGFapbddqiMUKky,https://api.spotify.com/v1/audio-analysis/127uq83uGFapbddqiMUKky,195853,4
0.668,0.957,0,-5.895,0,0.0684,0.152,0.138,0.138,0.343,144.999,audio_features,0SgO1pBl2uZyD754ZqQbK5,spotify:track:0SgO1pBl2uZyD754ZqQbK5,https://api.spotify.com/v1/tracks/0SgO1pBl2uZyD754ZqQbK5,https://api.spotify.com/v1/audio-analysis/0SgO1pBl2uZyD754ZqQbK5,132210,4
0.68,0.805,8,-3.232,0,0.0801,0.0134,0.0558,0.237,0.865,132.005,audio_features,5qGIfWDRdyO67LCTqA2sEn,spotify:track:5qGIfWDRdyO67LCTqA2sEn,https://api.spotify.com/v1/tracks/5qGIfWDRdyO67LCTqA2sEn,https://api.spotify.com/v1/audio-analysis/5qGIfWDRdyO67LCTqA2sEn,203920,4
0.721,0.886,11,-5.038,0,0.036,0.161,0.0,0.066,0.838,122.021,audio_features,3AadEJVGbfBBSx3G6Rynew,spotify:track:3AadEJVGbfBBSx3G6Rynew,https://api.spotify.com/v1/tracks/3AadEJVGbfBBSx3G6Rynew,https://api.spotify.com/v1/audio-analysis/3AadEJVGbfBBSx3G6Rynew,137213,4
0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,audio_features,5xYC48nOppVemY6U5GRGTb,spotify:track:5xYC48nOppVemY6U5GRGTb,https://api.spotify.com/v1/tracks/5xYC48nOppVemY6U5GRGTb,https://api.spotify.com/v1/audio-analysis/5xYC48nOppVemY6U5GRGTb,210853,4
0.714,0.874,1,-5.385,0,0.0998,0.0074,0.000196,0.383,0.581,126.028,audio_features,0mQNFiamtlZF5i6DGYckTv,spotify:track:0mQNFiamtlZF5i6DGYckTv,https://api.spotify.com/v1/tracks/0mQNFiamtlZF5i6DGYckTv,https://api.spotify.com/v1/audio-analysis/0mQNFiamtlZF5i6DGYckTv,150476,4
0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,audio_features,24Yi9hE78yPEbZ4kxyoXAI,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/tracks/24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/audio-analysis/24Yi9hE78yPEbZ4kxyoXAI,176840,4
0.747,0.822,3,-6.373,0,0.0721,0.00353,0.132,0.165,0.578,129.994,audio_features,787Y2idwCU2Rk60Prv4wpr,spotify:track:787Y2idwCU2Rk60Prv4wpr,https://api.spotify.com/v1/tracks/787Y2idwCU2Rk60Prv4wpr,https://api.spotify.com/v1/audio-analysis/787Y2idwCU2Rk60Prv4wpr,207514,4
0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4
0.624,0.993,8,-3.697,0,0.0974,0.00206,0.0385,0.185,0.258,149.945,audio_features,4Bak56MdceMpCkR4LcPdD9,spotify:track:4Bak56MdceMpCkR4LcPdD9,https://api.spotify.com/v1/tracks/4Bak56MdceMpCkR4LcPdD9,https://api.spotify.com/v1/audio-analysis/4Bak56MdceMpCkR4LcPdD9,132219,4
0.726,0.797,1,-5.698,1,0.0568,0.104,0.0,0.707,0.765,124.009,audio_features,1o4b2LttVTns5CtIXtazAD,spotify:track:1o4b2LttVTns5CtIXtazAD,https://api.spotify.com/v1/tracks/1o4b2LttVTns5CtIXtazAD,https://api.spotify.com/v1/audio-analysis/1o4b2LttVTns5CtIXtazAD,229093,4
0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,audio_features,53jnnqFSRGMDB9ADrNriCA,spotify:track:53jnnqFSRGMDB9ADrNriCA,https://api.spotify.com/v1/tracks/53jnnqFSRGMDB9ADrNriCA,https://api.spotify.com/v1/audio-analysis/53jnnqFSRGMDB9ADrNriCA,244760,4
0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,audio_features,6tS3XVuOyu10897O3ae7bi,spotify:track:6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/audio-analysis/6tS3XVuOyu10897O3ae7bi,234653,4
0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,audio_features,0CAfXk7DXMnon4gLudAp7J,spotify:track:0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J,231400,4
0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
0.606,0.883,3,-3.243,1,0.0423,0.00872,0.0,0.0698,0.608,128.053,audio_features,5pmL3RzOy3IvGFaSDi4hZL,spotify:track:5pmL3RzOy3IvGFaSDi4hZL,https://api.spotify.com/v1/tracks/5pmL3RzOy3IvGFaSDi4hZL,https://api.spotify.com/v1/audio-analysis/5pmL3RzOy3IvGFaSDi4hZL,244907,4
0.638,0.937,5,-4.206,1,0.0477,0.00135,0.00507,0.315,0.441,143.981,audio_features,3WHnQ76cFSxEMCJshmboGP,spotify:track:3WHnQ76cFSxEMCJshmboGP,https://api.spotify.com/v1/tracks/3WHnQ76cFSxEMCJshmboGP,https://api.spotify.com/v1/audio-analysis/3WHnQ76cFSxEMCJshmboGP,137059,4
0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,audio_features,0k2GOhqsrxDTAbFFSdNJjT,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,218573,4
0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
0.832,0.665,6,-7.704,0,0.0368,0.299,3.12e-06,0.0742,0.516,121.001,audio_features,15DuhoBsZm4sOiloiMeP3D,spotify:track:15DuhoBsZm4sOiloiMeP3D,https://api.spotify.com/v1/tracks/15DuhoBsZm4sOiloiMeP3D,https://api.spotify.com/v1/audio-analysis/15DuhoBsZm4sOiloiMeP3D,140517,4
0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,audio_features,0ct6r3EGTcMLPtrXHDvVjc,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,176658,4
0.742,0.85,0,-4.36,1,0.105,0.0382,0.0,0.0748,0.41,99.994,audio_features,5eNGq77TvvAYYUjg2GX6iM,spotify:track:5eNGq77TvvAYYUjg2GX6iM,https://api.spotify.com/v1/tracks/5eNGq77TvvAYYUjg2GX6iM,https://api.spotify.com/v1/audio-analysis/5eNGq77TvvAYYUjg2GX6iM,149700,4
0.589,0.966,11,-4.106,1,0.0972,0.03,0.0,0.147,0.802,129.983,audio_features,3tgZ9vmhuAY9wEoNUJskzV,spotify:track:3tgZ9vmhuAY9wEoNUJskzV,https://api.spotify.com/v1/tracks/3tgZ9vmhuAY9wEoNUJskzV,https://api.spotify.com/v1/audio-analysis/3tgZ9vmhuAY9wEoNUJskzV,204200,4
0.664,0.856,9,-5.596,1,0.145,0.0189,0.0,0.479,0.628,125.021,audio_features,70rvIf2cC2MLtELwap2wsS,spotify:track:70rvIf2cC2MLtELwap2wsS,https://api.spotify.com/v1/tracks/70rvIf2cC2MLtELwap2wsS,https://api.spotify.com/v1/audio-analysis/70rvIf2cC2MLtELwap2wsS,149280,4
0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4
0.67,0.848,4,-4.437,1,0.0501,0.0134,9.85e-06,0.332,0.373,124.019,audio_features,319J2YqAVDmQXpUJGCxDkv,spotify:track:319J2YqAVDmQXpUJGCxDkv,https://api.spotify.com/v1/tracks/319J2YqAVDmQXpUJGCxDkv,https://api.spotify.com/v1/audio-analysis/319J2YqAVDmQXpUJGCxDkv,183992,4
0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,audio_features,1dzQoRqT5ucxXVaAhTcT0J,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/audio-analysis/1dzQoRqT5ucxXVaAhTcT0J,241933,4
0.713,0.701,5,-6.523,0,0.11,0.0531,0.000565,0.504,0.507,149.988,audio_features,6gaGCgFVwq1VSFyabmnv7k,spotify:track:6gaGCgFVwq1VSFyabmnv7k,https://api.spotify.com/v1/tracks/6gaGCgFVwq1VSFyabmnv7k,https://api.spotify.com/v1/audio-analysis/6gaGCgFVwq1VSFyabmnv7k,150558,4
0.758,0.871,2,-6.408,1,0.147,0.0062,0.0,0.0663,0.753,126.994,audio_features,6bNB5gxFX6Q87DbQWb8OWZ,spotify:track:6bNB5gxFX6Q87DbQWb8OWZ,https://api.spotify.com/v1/tracks/6bNB5gxFX6Q87DbQWb8OWZ,https://api.spotify.com/v1/audio-analysis/6bNB5gxFX6Q87DbQWb8OWZ,202627,4
0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,5ZULALImTm80tzUbYQYM9d,spotify:track:5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/tracks/5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/audio-analysis/5ZULALImTm80tzUbYQYM9d,209438,4
0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,audio_features,3PfIrDoz19wz7qK7tYeu62,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290,4
0.813,0.853,10,-4.756,1,0.163,0.138,0.0,0.0845,0.732,123.005,audio_features,5066WzFaeJhqmQmKjBmrr6,spotify:track:5066WzFaeJhqmQmKjBmrr6,https://api.spotify.com/v1/tracks/5066WzFaeJhqmQmKjBmrr6,https://api.spotify.com/v1/audio-analysis/5066WzFaeJhqmQmKjBmrr6,138557,4
0.82,0.731,9,-6.02,1,0.159,0.0133,1.94e-05,0.131,0.793,127.076,audio_features,5RzFJd6W40SDTyZkX6xx45,spotify:track:5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/tracks/5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/audio-analysis/5RzFJd6W40SDTyZkX6xx45,237120,4
0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,audio_features,0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,189127,4
0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4
0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4
0.641,0.917,11,-6.773,1,0.0535,0.0202,0.000408,0.274,0.478,139.937,audio_features,1wjpdHUlRq0lHfQ4PLTM7l,spotify:track:1wjpdHUlRq0lHfQ4PLTM7l,https://api.spotify.com/v1/tracks/1wjpdHUlRq0lHfQ4PLTM7l,https://api.spotify.com/v1/audio-analysis/1wjpdHUlRq0lHfQ4PLTM7l,116576,4
0.76,0.696,0,-5.811,1,0.0491,0.0195,0.0,0.278,0.903,127.029,audio_features,360ZhWvMnyXKYFG9Mqsm89,spotify:track:360ZhWvMnyXKYFG9Mqsm89,https://api.spotify.com/v1/tracks/360ZhWvMnyXKYFG9Mqsm89,https://api.spotify.com/v1/audio-analysis/360ZhWvMnyXKYFG9Mqsm89,205884,4
0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,audio_features,0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4
0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4
